Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1968,1968,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1968,1968,t,14703.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1969,1969,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1969,1969,t,11130.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1970,1970,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1970,1970,t,13087.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1971,1971,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1971,1971,t,6458.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1972,1972,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1972,1972,t,8000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1973,1973,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1973,1973,t,6900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1974,1974,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1974,1974,t,10300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1975,1975,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1975,1975,t,4300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1976,1976,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1976,1976,t,7200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1977,1977,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1977,1977,t,6200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1978,1978,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1978,1978,t,10600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1979,1979,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1979,1979,t,8900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1980,1980,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1980,1980,t,6200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1981,1981,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1981,1981,t,2800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1982,1982,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1982,1982,t,10700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1983,1983,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1983,1983,t,8200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1984,1984,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1984,1984,t,10200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1985,1985,ha,900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1985,1985,kg/ha,9444.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1985,1985,t,8500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1986,1986,ha,900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1986,1986,kg/ha,8000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1986,1986,t,7200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1987,1987,ha,900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1987,1987,kg/ha,9333.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1987,1987,t,8400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1988,1988,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1988,1988,kg/ha,8166.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1988,1988,t,4900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1989,1989,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1989,1989,kg/ha,4333.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1989,1989,t,2600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1990,1990,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1990,1990,kg/ha,3833.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1990,1990,t,2300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1991,1991,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1991,1991,kg/ha,5833.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1991,1991,t,3500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1992,1992,ha,700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1992,1992,kg/ha,9428.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1992,1992,t,6600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1993,1993,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1993,1993,kg/ha,12833.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1993,1993,t,7700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1994,1994,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1994,1994,kg/ha,9666.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1994,1994,t,5800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1995,1995,ha,600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1995,1995,kg/ha,11000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1995,1995,t,6600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1996,1996,ha,500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1996,1996,kg/ha,16000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1996,1996,t,8000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1997,1997,ha,500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1997,1997,kg/ha,10000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1997,1997,t,5000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1998,1998,ha,500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1998,1998,kg/ha,7600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1998,1998,t,3800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,1999,1999,ha,400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,1999,1999,kg/ha,13000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,1999,1999,t,5200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2000,2000,ha,400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2000,2000,kg/ha,12000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2000,2000,t,4800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2001,2001,ha,400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2001,2001,kg/ha,12500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2001,2001,t,5000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2002,2002,ha,400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2002,2002,kg/ha,15000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2002,2002,t,6000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2003,2003,ha,400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2003,2003,kg/ha,16034.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2003,2003,t,6413.68
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2004,2004,ha,308.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2004,2004,kg/ha,17013.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2004,2004,t,5240.18
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2005,2005,ha,297.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2005,2005,kg/ha,18518.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2005,2005,t,5500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2006,2006,ha,226.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2006,2006,kg/ha,19026.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2006,2006,t,4300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2007,2007,ha,300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2007,2007,kg/ha,18333.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2007,2007,t,5500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2008,2008,ha,300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2008,2008,kg/ha,18214.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2008,2008,t,5464.38
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2009,2009,ha,281.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2009,2009,kg/ha,19835.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2009,2009,t,5573.85
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2010,2010,ha,267.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2010,2010,kg/ha,19265.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2010,2010,t,5143.77
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2011,2011,ha,257.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2011,2011,kg/ha,19705.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2011,2011,t,5064.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2012,2012,ha,243.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2012,2012,kg/ha,20145.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2012,2012,t,4895.44
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2013,2013,ha,241.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2013,2013,kg/ha,20586.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2013,2013,t,4961.28
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2014,2014,ha,247.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2014,2014,kg/ha,21176.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2014,2014,t,5230.58
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2015,2015,ha,259.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2015,2015,kg/ha,21941.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2015,2015,t,5682.77
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2016,2016,ha,253.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2016,2016,kg/ha,21210.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2016,2016,t,5366.32
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2017,2017,ha,259.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2017,2017,kg/ha,21502.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2017,2017,t,5569.55
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2018,2018,ha,260.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2018,2018,kg/ha,25000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2018,2018,t,6500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2019,2019,ha,280.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2019,2019,kg/ha,24535.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2019,2019,t,6870.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2020,2020,ha,270.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2020,2020,kg/ha,25185.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2020,2020,t,6800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2021,2021,ha,260.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2021,2021,kg/ha,25038.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2021,2021,t,6510.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,536,Plums and sloes,2022,2022,ha,260.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,536,Plums and sloes,2022,2022,kg/ha,24615.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,536,Plums and sloes,2022,2022,t,6400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,507,Pomelos and grapefruits,2018,2018,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,507,Pomelos and grapefruits,2018,2018,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,507,Pomelos and grapefruits,2019,2019,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,507,Pomelos and grapefruits,2019,2019,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,507,Pomelos and grapefruits,2020,2020,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,507,Pomelos and grapefruits,2020,2020,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,507,Pomelos and grapefruits,2021,2021,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,507,Pomelos and grapefruits,2021,2021,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,507,Pomelos and grapefruits,2022,2022,ha,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,507,Pomelos and grapefruits,2022,2022,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1961,1961,ha,453.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1961,1961,kg/ha,1019.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1961,1961,t,462.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1962,1962,ha,54.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1962,1962,kg/ha,851.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1962,1962,t,46.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1963,1963,ha,16.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1963,1963,kg/ha,937.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1963,1963,t,15.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1964,1964,ha,30.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1964,1964,kg/ha,1000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1964,1964,t,30.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1965,1965,ha,150.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1965,1965,kg/ha,1000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1965,1965,t,150.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1966,1966,ha,577.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1966,1966,kg/ha,1015.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1966,1966,t,586.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1967,1967,ha,211.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1967,1967,kg/ha,1227.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1967,1967,t,259.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1968,1968,ha,136.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1968,1968,kg/ha,1117.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1968,1968,t,152.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1969,1969,ha,431.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1969,1969,kg/ha,1034.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1969,1969,t,446.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1970,1970,ha,634.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1970,1970,kg/ha,1201.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1970,1970,t,762.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1971,1971,ha,878.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1971,1971,kg/ha,1455.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1971,1971,t,1278.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1972,1972,ha,1163.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1972,1972,kg/ha,1399.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1972,1972,t,1628.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1973,1973,ha,2132.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1973,1973,kg/ha,1023.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1973,1973,t,2181.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1974,1974,ha,1464.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1974,1974,kg/ha,1150.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1974,1974,t,1684.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1975,1975,ha,2115.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1975,1975,kg/ha,1324.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1975,1975,t,2802.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1976,1976,ha,4244.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1976,1976,kg/ha,1115.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1976,1976,t,4733.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1977,1977,ha,5479.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1977,1977,kg/ha,1365.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1977,1977,t,7480.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1978,1978,ha,2566.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1978,1978,kg/ha,1528.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1978,1978,t,3922.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1979,1979,ha,696.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1979,1979,kg/ha,1192.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1979,1979,t,830.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1980,1980,ha,238.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1980,1980,kg/ha,1092.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1980,1980,t,260.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1981,1981,ha,246.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1981,1981,kg/ha,1536.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1981,1981,t,378.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1982,1982,ha,1922.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1982,1982,kg/ha,1646.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1982,1982,t,3165.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1983,1983,ha,2388.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1983,1983,kg/ha,1162.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1983,1983,t,2777.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1984,1984,ha,2396.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,296,Poppy seed,1984,1984,kg/ha,1454.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,296,Poppy seed,1984,1984,t,3484.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5312,Area harvested,296,Poppy seed,1985,1985,ha,722.0
